FIPS Code,Percent adults fully vaccinated against COVID-19,"Percent of adults with less than a high school diploma, 2015-19","Percent of adults with a high school diploma only, 2015-19","Percent of adults completing some college or associate's degree, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19",Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White,Med_HH_Income_Percent_of_State_Total_2019,"Unemployment Rate, 2019","Median Household Income, 2019","Population Density, 2020","Average Household Size, 2020","Average Household Size of Owner-Occupied Unit, 2020","Average Household Size of Renter-Occupied Unit, 2020",Estimated percent of people of all ages in poverty 2019,Estimated percent of people age 0-17 in poverty 2019,Estimated percent of related children age 5-17 in families in poverty 2019,Percent Under 5 years,Percent 5 to 9 years,Percent 65 to 74 years,Percent 75 to 84 years,Percent 85 years and over,Percent 18 years and over,Percent 65 years and over,Median Age,Percent Male,Percent Female,Percent Households with 1+ Persons with Disability,Percent Total Civilian Noninstitutionalized Population - with a disability 65 and over ,Percent Total Civilian Noninstitutionalized Population - with a disability ,Percent of Households with Internet At Home,Percent Total Households with a computer ,Percent Total Households with a broadband Internet subscription ,Percent of Households with Limited English Speaking Status,Percent of Population with No Health Insurance Coverage,"Percent of Civilian Employed Population 16 Years and Over in Educational Instruction, and Library Occupations",Percent of Civilian Employed Population 16 Years and Over in Food Preparation and Serving Related Occupations,Percent of Civilian Employed Population 16 Years and Over in Healthcare Support Occupations,Percent of Civilian Employed Population 16 Years and Over in Healthcare Practitioners and Technical Occupations,"Percent of Civilian Employed Population 16 Years and Over in Natural Resources, Construction, and Maintenance Occupations",Percent of Civilian Employed Population 16 Years and Over in Protective Service Occupations,"Percent of Civilian Employed Population 16 Years and Over in Production, Transportation and Material Moving Occupations",Latitude,Longitude,Population,Average Household Size of Owner-Occupied Unit,Average Household Size of Renter-Occupied Unit,Percent Renter-occupied Units,"Percent Population Enrollment in - Nursery, Preschool",Percent Population Enrollment in - Kindergarten,Percent Population Enrollment in - Grade 1-4,Percent Population Enrollment in - Grade 5-8,Percent Population Enrollment in - Grade 9-12,Percent Population Enrollment in - College,Percent Population Enrollment in - Grad/Prof,Percent Population Enrollment in - Elementary school (grades 1-8),Percent Population Enrollment in - High school (grades 9-12),Percent Population Enrollment in - College or graduate school,Percent Grandparents responsible for grandchildren,Percent Total Households - With Supplemental Security Income,Percent Total Households - With cash public assistance income,Percent Total Households - With Food Stamp/SNAP benefits in the past 12 months,Percent Total Population - Worked at home,Percent population with Income to Poverty Ratio < 0.50,Percent population with Income to Poverty Ratio 0.50-0.99,Percent population with Income to Poverty Ratio 1.00-1.24,Percent population with Income to Poverty Ratio 1.50-1.84,Percent population with Income to Poverty Ratio 1.85-1.99,Percent population with Income to Poverty Ratio 2.00+,"Percentage of families whose income in the past 12 months is below the poverty level with female householder, no husband present) - With related children of the householder under 18 years","Percentage of families whose income in the past 12 months is below the poverty level with female householder, no husband present) - With related children of the householder under 5 years only",Percentage of people whose income in the past 12 months is below the poverty level - 65 years and over,Percentage of people whose income in the past 12 months is below the poverty level - Related children of the householder under 5 years,Percent Households: Income Below Poverty Level ,Percentage of people whose income in the past 12 months is below the poverty level,Percent of Civilian noninstitutionalized population with Health Coverage,Percent of Total Civilian Noninstitutionalized Population - With health insurance coverage,Percent of Total Civilian Noninstitutionalized Population - With private health insurance,Percent of Total Civilian Noninstitutionalized Population - With public coverage,Percent of Total Civilian Noninstitutionalized Population - No health insurance coverage
37187,0.329,16.30581093,37.41896057,34.76452637,11.51070309,0.0522,0.0018,0.0022,0.4746,0,0.4437,69.97455597,5.6,40157,16.6982967,2.48,2.58,2.28,21.3,36.4,34.9,0.046217078,0.061818487,0.137980205,0.077000503,0.021053515,0.797181681,0.236034222,46.1,0.468964939,0.531035061,38.6,92.2899937,192.1829967,63.1,270.6972409,235.4674554,0.3,12,4,4.3,5,3.8,4.7,1.8,21.9,35.8226,-76.5775,11922,2.39,2.32,33.5,0.006961919,0.004781077,0.057456803,0.042442543,0.052507968,0.053514511,0.004110049,0.099899346,0.052507968,0.05762456,0.006542526,3.831408776,0.484988453,0.096997691,0.010652575,0.10887435,0.110216407,0.030028519,0.11172622,0.024408656,0.518201644,66.8,21.1,13.7,55.9,25.9,22.3,0.986327797,0.868394565,0.559721523,0.499664486,0.117933233
29091,0.187,12.95761299,38.87283707,30.13934135,18.03020859,0.0213,0.0117,0.0065,0.0022,0,0.9428,70.02526855,4.1,40177,23.01424116,2.31,2.38,2.08,20.8,29.7,27.9,0.06440754,0.066901057,0.110811889,0.058398165,0.026555955,0.760622382,0.195766008,40.9,0.488006184,0.511993816,41,218.4545018,507.9905534,72.8,809.0242103,686.6226199,0.3,13.8,5.7,6.7,2.6,8.1,1.5,1.8,16.7,36.774,-91.8865,40104,2.58,2.29,31.6,0.015559545,0.011544983,0.05919609,0.048424097,0.054583084,0.035906643,0.012193297,0.107620188,0.054583084,0.04809994,0.007181329,5.727994228,0.425324675,0.173520924,0.013240575,0.118915819,0.100064831,0.056029324,0.081463196,0.033737283,0.515759027,50.5,65.4,18.6,35.9,21.3,22.3,0.990075803,0.853655496,0.534136246,0.433846998,0.136420307
47091,0.281,20.22380257,41.55179977,26.64146996,11.5829258,0.0203,0.0051,0.0048,0.0345,0,0.9229,71.75941467,3.5,40219,62.56364293,2.55,2.66,2.42,25.2,35.6,31,0.041176139,0.038979327,0.132315665,0.069284065,0.022137104,0.831352447,0.223736833,46,0.540359376,0.459640624,38.1,64.78672894,147.4246399,62.3,217.3490261,182.1691357,0.1,11.3,5,5.5,3.2,5.2,2.1,4.6,17.3,36.4549,-81.8518,17753,2.34,2.25,24.4,0.008280291,0.001858841,0.033459134,0.048498845,0.046640005,0.022700389,0.004393624,0.081957979,0.046640005,0.027094012,0.020728891,4.523302264,0.564580559,0.099201065,0.017912465,0.091759139,0.127471413,0.054244353,0.076888413,0.037345801,0.430462457,63.7,83.5,13.1,55.2,23.6,24.9,0.888694868,0.788035825,0.455247001,0.464259562,0.100659044
28035,0.256,12.62654305,27.23078918,32.3758049,27.76686096,0.0293,0.0022,0.0085,0.3715,0,0.5691,87.58055878,5.3,40224,9.017189389,2.5,2.48,2.54,23.3,28.9,29,0.066707434,0.063450495,0.076238966,0.038697756,0.0179464,0.768079336,0.132883122,32.5,0.47487504,0.52512496,39.9,77.64650246,249.386638,75.4,389.355731,338.5220629,0.8,13.9,8.1,8.3,2.4,8.1,1.4,1.7,14.5,31.1889,-89.2579,75224,2.64,2.43,45.5,0.014742635,0.014224184,0.057627885,0.050223333,0.045145166,0.100699245,0.019807508,0.107851218,0.045145166,0.120506753,0.011764862,5.841514143,0.468178037,0.132279534,0.004692651,0.095182389,0.152132298,0.051379879,0.063330852,0.03303467,0.506008721,50.4,39.3,15.5,27.3,25.9,26,0.991531958,0.853251622,0.583776454,0.37426885,0.138280336
5065,0.243,16.21383095,38.0186348,32.70230484,13.06522846,0.0231,0.0096,0,0.0183,0,0.9293,82.07466125,5.4,40233,540.8614293,2.34,2.38,2.32,15.9,22.7,20.7,0.047236551,0.036845984,0.135519528,0.088577745,0.025718497,0.821812822,0.24981577,47.9,0.520781135,0.479218865,44.3,189.8229986,375.4350959,54.2,458.434177,288.7791794,0,6.2,7.4,6.7,5.2,8.3,2,2.8,20,36.0949,-91.9134,13570,2.56,2.73,23.9,0.010611643,0.011643331,0.027781872,0.051952837,0.049373618,0.022328666,0.003168755,0.079734709,0.049373618,0.025497421,0.016580693,8.570671378,0.657243816,0.091872792,0.006042741,0.044141489,0.096315402,0.066396463,0.097715549,0.033529845,0.537803979,76,86.2,7.4,36.5,15.2,15.1,0.931024318,0.873323508,0.507516581,0.514369934,0.057700811
51730,0.023,17.17427254,35.73794556,27.29113007,19.79664993,0.049,0.0024,0.009,0.7629,0.0008,0.1507,52.62125397,5.4,40240,8.891346444,2.49,2.57,2.26,21.6,34.6,38.3,0.072795102,0.061475671,0.095848479,0.050251897,0.021012691,0.786301894,0.167113067,38.1,0.455774504,0.544225496,35.8,4.596994012,12.80778821,69.5,20.03163595,17.05390962,0.8,12.4,4.3,8.3,4.8,6.6,1.8,3.4,24.3,37.2043,-77.3913,31362,2.47,2.24,61.2,0.01080926,0.013360117,0.048115554,0.032523436,0.047254639,0.03778458,0.01677189,0.08063899,0.047254639,0.05455647,0.012180346,3.93337317,0.488198387,0.13564386,0.009693259,0.101396595,0.134749059,0.056820356,0.080383904,0.053153498,0.484057139,42.7,35.7,15.2,33.7,23.2,24.1,0.970537593,0.850583509,0.52340412,0.465085135,0.119954085
1107,0.294,18.48913383,37.17144012,30.21731567,14.12211132,0.0487,0.0014,0.0006,0.3984,0.0006,0.5365,77.74429321,3.5,40249,24.26936641,2.4,2.42,2.38,24.3,34,32.7,0.052215581,0.051919182,0.104974559,0.053746974,0.025984291,0.800869436,0.184705824,42.2,0.476065801,0.523934199,46.2,231.2781941,525.1401998,66.7,657.7502224,569.230777,0.2,9.1,6.1,3.1,4.3,6.4,2.1,1.6,24.7,33.2808,-88.0888,20243,2.47,2.24,24.7,0.015165736,0.015412735,0.038976436,0.042088623,0.054981969,0.030627871,0.001827792,0.08106506,0.054981969,0.032455664,0.008348565,6.812667261,0.545941124,0.115075825,0.02148891,0.069604308,0.13807242,0.060317147,0.062540137,0.028059082,0.505310478,77.7,92.3,13.8,48.8,22,22.7,0.916909549,0.833078101,0.553524675,0.414563059,0.083831448
13261,0.284,18.56054688,34.66246414,28.52639961,18.25059128,0.0569,0,0.0136,0.5212,0,0.3938,64.97174835,4.9,40250,1.429558199,2.92,2.89,3.07,26.7,38.4,38.8,0.061535391,0.072545237,0.099022086,0.046534061,0.021221394,0.769791112,0.166777541,35.7,0.472225918,0.527774082,27.7,85.19570216,165.4826676,67.8,402.3084158,323.0198375,2.5,11.9,6.1,4.5,3.3,5.9,1.9,5.1,22,32.0399,-84.197,30064,2.39,2.48,44.5,0.009845663,0.019691325,0.050625333,0.050758382,0.049294838,0.101416977,0.009579564,0.101383715,0.049294838,0.110996541,0.009313465,4.524371069,0.425707547,0.089622642,0.011475519,0.104344066,0.147352315,0.046134912,0.075605375,0.021188132,0.47505322,56.3,40.7,15.9,29,23.6,27.1,0.969797765,0.854310804,0.554749867,0.396853379,0.115486961
40059,0.39,18.22794724,33.09914017,29.35206795,19.32084274,0.2231,0.0037,0,0.0003,0,0.7582,73.95265198,2.7,40265,4.943762846,3.14,2.94,3.51,11.1,14.1,13.1,0.067021277,0.087234043,0.090957447,0.064095745,0.032180851,0.740691489,0.187234043,39.7,0.493617021,0.506382979,39,234.6525354,565.1692163,66.8,748.3126586,596.6469954,5.8,12.3,3.8,3.7,2.1,8,4.4,3.9,12.2,36.7888,-99.6674,3760,3.02,2.69,21.6,0.009840426,0.025,0.07287234,0.043085106,0.048138298,0.031914894,0.004787234,0.115957447,0.048138298,0.036702128,0.036170213,12.70707071,0.313131313,0.555555556,0.022340426,0.020212766,0.12712766,0.053457447,0.078457447,0.007446809,0.625531915,53.8,100,9.9,9.5,11.6,15.3,0.992021277,0.870212766,0.61037234,0.420478723,0.121808511
55078,0.61,8.095781326,42.56936646,31.394907,17.93994713,0.0606,0.792,0.0015,0.0029,0,0.1007,62.79508209,8.1,40300,22.34797874,2.45,2.51,2.29,25.3,44,44.7,0.082053532,0.07898201,0.084247477,0.037955244,0.007459412,0.673102238,0.129662133,32,0.5039491,0.4960509,37.2,54.0530655,154.843744,73.3,222.9180934,207.6775675,0,24.8,4.7,8.4,9.3,1.8,2.3,7.2,11.9,45.0044,-88.71,4558,2.81,4.04,32,0.028082492,0.030057043,0.062088635,0.067354103,0.096314173,0.009872751,0.000877578,0.129442738,0.096314173,0.010750329,0.039929794,3.97740113,0.463276836,0.084745763,0.02698552,0.161474331,0.188021062,0.055287407,0.076349276,0.030276437,0.455024133,55.8,52.9,11,54.5,28.8,35.3,0.993198771,0.747038175,0.382623958,0.443396226,0.246160597
51167,0.267,19.74401283,38.00310135,30.06349754,12.18939018,0.0117,0.0024,0,0.0101,0,0.9671,52.75856018,4,40345,9.358771578,2.47,2.51,2.36,20,22.7,20.3,0.046571608,0.046571608,0.121145131,0.063262223,0.022290999,0.809107992,0.206698353,45.7,0.490254596,0.509745404,42.7,119.2484876,317.7097825,60.6,351.8711529,291.8628197,0,9.7,6,5.6,1.7,7.6,1.7,2.2,17.3,36.9339,-82.0954,27141,2.51,2.32,23.9,0.009174312,0.010574408,0.039755352,0.047124277,0.047713791,0.026859733,0.00692679,0.086879629,0.047713791,0.033786522,0.013411444,6.694736842,0.565944272,0.342414861,0.011606057,0.093290594,0.115876349,0.066688773,0.08625327,0.03448657,0.551969345,54.6,64.7,18.5,25.8,22.6,21.1,0.991304668,0.894845437,0.591614163,0.467853064,0.096459231
54021,0.373,14.95058441,44.72596741,23.34231758,16.98113251,0.041,0.0012,0.0093,0.1201,0,0.8149,82.97129059,6.8,40373,15.38292036,2.6,2.65,2.48,25.5,20.8,19.7,0.04800398,0.047133441,0.090038552,0.060564606,0.01504788,0.849769929,0.165651038,39.2,0.587613481,0.412386519,35.1,52.8799961,120.1520736,71.7,224.276602,200.5078615,1.7,9.6,7,5.1,3.9,5.8,3.5,0.7,20,38.924,-80.8571,8041,2.61,2.3,31.1,0.006342495,0.011068275,0.037060067,0.026116155,0.034075364,0.119015048,0.007088671,0.063176222,0.034075364,0.126103718,0.002611615,6.188995215,0.593301435,0.066985646,0.009575923,0.060937694,0.072005969,0.042905111,0.059694068,0.036438254,0.494714588,39.7,45,6.1,28.2,17.8,16.4,0.850018654,0.768312399,0.521079468,0.340007462,0.081706255
5071,0.327,21.11244965,40.65208817,22.85747147,15.37799168,0.1392,0.0024,0.0206,0.0156,0.0008,0.7918,82.40718079,4.5,40396,3.668091972,2.56,2.64,2.39,17.5,23.5,21.4,0.062376763,0.068026695,0.096845139,0.048725921,0.016911876,0.758228424,0.162482936,38.4,0.491657819,0.508342181,38,118.9780308,342.8070712,65,503.1941225,404.8233977,3.5,11.1,6.5,4,2.6,3.4,2,1.8,27.6,35.5701,-93.4599,26372,2.71,2.47,29.6,0.008266343,0.01410587,0.048232974,0.047740027,0.056992265,0.044896102,0.002806006,0.095973002,0.056992265,0.047702108,0.018883664,7.056851312,0.677113703,0.069970845,0.019983316,0.06745791,0.153723646,0.0762172,0.088730472,0.028439254,0.481381769,61.8,55.7,13.5,30.2,20.7,22.7,0.993022903,0.883209465,0.545275292,0.459161232,0.109813438
13101,0.071,25.84229469,41.93548203,22.50896072,9.713261604,0.2728,0.0219,0,0.0198,0,0.6631,65.22679901,2.8,40408,2.294339254,2.84,2.82,2.89,21.6,31,27.2,0.043958804,0.079125848,0.083898518,0.048731475,0.028384828,0.778698819,0.16101482,40.6,0.4742527,0.5257473,28.6,75.21567552,159.1837206,47.4,275.6996397,202.398545,4.4,23.5,2.9,6.3,1.9,2.9,5.2,0.5,18,30.7101,-82.894,3981,2.7,2.23,32.2,0.01029892,0.010550113,0.060788747,0.038683748,0.062798292,0.022607385,0.004019091,0.099472494,0.062798292,0.026626476,0.022858578,9.695652174,0.534161491,0.310559006,0.007786988,0.120823914,0.120321527,0.033408691,0.07535795,0.026124089,0.566942979,26.9,0,16.4,35.4,25.6,24.1,1,0.765385582,0.603114795,0.299171063,0.234614418
35006,0.503,16.97364044,32.19918442,36.63284302,14.19433117,0.3836,0.3903,0.0015,0.0088,0.0003,0.1931,77.73014832,6.5,40436,68.04566958,2.59,2.57,2.62,25.5,32.5,31.7,0.066044401,0.066676583,0.093600089,0.044252724,0.01822171,0.763117772,0.156074523,37.3,0.506191663,0.493808337,49,1091.41456,2727.661869,59.2,3001.39004,2205.129658,4.5,9.1,6.2,6,5.6,6.1,2.1,8.5,10.3,34.9125,-107.9997,26891,2.91,2.93,31.3,0.017812651,0.020229817,0.052359525,0.050277044,0.059796958,0.035662489,0.008627422,0.10263657,0.059796958,0.044289911,0.021791678,3.323664122,0.327480916,0.107633588,0.023651036,0.105425607,0.142240898,0.062957867,0.105574356,0.043657729,0.42534677,46.4,57.3,18.9,32.9,26.6,26.1,0.949202335,0.862556246,0.362872336,0.611766018,0.08664609
37181,0.312,19.59616852,37.04344177,28.5144043,14.84598541,0.0779,0.003,0.0072,0.4969,0.0006,0.3961,70.48511505,5.6,40450,0.238021614,2.15,1.96,2.7,18.5,31,28.3,0.06209672,0.057645181,0.106432249,0.053733222,0.018570561,0.761370534,0.178736033,40.9,0.466534769,0.533465231,36.4,44.73805665,123.2207185,70.8,203.9079494,174.6459682,0.3,10.8,4.6,4.8,6.1,5,1.5,3.2,25.6,36.3649,-78.4079,44479,2.63,2.55,43.5,0.01142112,0.013039862,0.053508397,0.05629623,0.05960116,0.026416961,0.009285281,0.109804627,0.05960116,0.035702242,0.015198183,4.153334974,0.406596111,0.064238248,0.016119967,0.110344207,0.095101059,0.088266373,0.085928191,0.029249758,0.50410306,39.9,50.2,10,40.5,19.3,20.8,0.990399964,0.883675442,0.53854628,0.487286135,0.106724522
30037,0.366,8.034188271,40.6837616,28.54700851,22.73504257,0.0673,0,0,0,0,0.8956,70.69068146,4.1,40469,17.34890996,2.53,2.45,2.63,19.7,32.9,33,0.031593407,0.041208791,0.151098901,0.068681319,0.034340659,0.855769231,0.254120879,56.9,0.508241758,0.491758242,29.3,242.3364746,484.6729492,72.4,1115.583426,1044.55377,3.7,10.2,9.3,9.3,3.8,1.6,2.4,0.5,11.2,46.3812,-109.1752,728,1.97,2.43,23.1,0.012362637,0.01510989,0.024725275,0.028846154,0.03021978,0.006868132,0.006868132,0.053571429,0.03021978,0.013736264,0.019230769,9.236842105,0.210526316,0.078947368,0.078296703,0.075549451,0.090659341,0.052197802,0.06043956,0.050824176,0.620879121,100,0,11.4,39.1,18.8,16.6,1,0.898351648,0.576923077,0.494505495,0.101648352
13087,0.259,17.4763298,36.74481583,32.00518417,13.7736702,0.0608,0.0011,0.0025,0.4205,0,0.5021,65.33171844,3.8,40473,32.35111079,2.69,2.65,2.75,23.4,35.6,35.2,0.067086425,0.062701447,0.090997676,0.055393149,0.01352972,0.755490593,0.159920546,37.8,0.480586163,0.519413837,31,94.48573869,232.6783774,55.8,401.0137057,323.975947,0.4,18.4,5.8,5.5,7.1,6.3,1.9,2.6,19.1,30.8783,-84.579,26682,2.42,2.68,42.5,0.014054419,0.011468406,0.050558429,0.058316468,0.051045649,0.025747695,0.001836444,0.108874897,0.051045649,0.027584139,0.013717113,5.085224407,0.381744831,0.047907211,0.006258901,0.117457462,0.115021363,0.063038753,0.071021663,0.021250281,0.532006596,57.4,75.6,16.7,37.7,23,24.3,0.951015666,0.776441046,0.439622217,0.417247583,0.17457462
13081,0.089,17.1917305,37.6329155,31.06796074,14.1073904,0.0344,0,0.0019,0.4554,0.0011,0.4988,65.34624481,3.9,40482,10.26601327,2.37,2.39,2.32,26.7,43.9,46.8,0.063619953,0.075243253,0.105798441,0.056927751,0.019416193,0.757143486,0.182142385,38.5,0.482454982,0.517545018,32.4,52.26892445,114.7988513,60.8,208.7025704,161.688523,0.6,15.7,6.1,6,1.9,6,3.3,2.6,17.6,31.9229,-83.7681,22713,2.63,2.56,45.5,0.017082728,0.017919253,0.060141769,0.045436534,0.054462202,0.05450623,0.004402765,0.105578303,0.054462202,0.058908995,0.016158147,3.66098081,0.318976546,0.048187633,0.013164267,0.118346321,0.193589574,0.090432792,0.044467926,0.026152424,0.440760798,69.4,78.7,10.3,42.5,29.1,31.9,0.981948664,0.82767578,0.471227931,0.453000484,0.154272883
28161,0.419,16.73464584,40.19345093,29.29728508,13.77461815,0.0139,0.0004,0.0015,0.3965,0,0.5802,88.21416473,5.8,40515,36.83225335,2.36,2.37,2.34,24.4,41.3,40.2,0.062343333,0.062100752,0.119188162,0.06396054,0.014069702,0.77407617,0.197218404,42.5,0.483706639,0.516293361,32.1,83.06117495,194.2985789,56,376.6613941,282.6427967,1.1,12.5,7.7,3.6,4.4,3.8,3.8,3.1,28.6,34.0282,-89.7077,12367,2.34,2.37,30,0.013422819,0.017304116,0.055065901,0.053125253,0.038004366,0.029352309,0.001536347,0.108191154,0.038004366,0.030888655,0.007277432,6.719844358,0.617380026,0.107652399,0.002830112,0.076817336,0.103824695,0.050780302,0.07067195,0.060645266,0.537721355,36.3,24,11.6,31.5,18.2,18.4,0.981402119,0.858898682,0.534001779,0.450392173,0.122503437
37153,0.353,19.13481331,32.17146683,32.9725647,15.72115231,0.0648,0.0239,0.0094,0.3179,0,0.5706,70.60360718,5.1,40518,31.30451466,2.47,2.47,2.47,25.8,42.7,35.8,0.060204014,0.059315065,0.102895749,0.056625997,0.014867658,0.77205147,0.174389404,40.5,0.489988221,0.510011779,34.3,89.89316961,226.0007531,72.9,407.3684705,364.6167295,2.2,11.7,6.7,4.8,3.6,6.2,1.8,4.4,23.2,35.0059,-79.7478,44997,2.39,2.33,33.8,0.012734182,0.008711692,0.050314465,0.058137209,0.053492455,0.038069205,0.003955819,0.108451675,0.053492455,0.042025024,0.015067671,3.779559942,0.280485297,0.078757968,0.008978376,0.109785097,0.133231104,0.074027157,0.069982443,0.025690602,0.489765984,52.6,45.1,15.3,54.1,23.3,25.2,0.969375736,0.856190413,0.528657466,0.460364024,0.113185323
47029,0.37,19.93093872,46.8417778,21.66524315,11.56203938,0.0235,0.0072,0.0019,0.0139,0.0012,0.9325,72.31073761,4.5,40528,12.24652429,2.51,2.46,2.6,22.8,41.3,33,0.05619937,0.051755176,0.128178443,0.061206121,0.019126913,0.794385689,0.208511476,45.2,0.48534541,0.51465459,41.8,106.4704623,262.6334948,63.8,339.2693512,283.8576872,0,11.2,5.7,9.9,3.3,6.1,2.1,3.2,22.7,35.9254,-83.1212,35552,2.5,2.51,32.9,0.007510126,0.004162916,0.045342034,0.048548605,0.049617462,0.021292754,0.000393789,0.093890639,0.049617462,0.021686544,0.012376238,4.57533355,0.412300683,0.116823951,0.0090009,0.09465009,0.137179343,0.058168317,0.09130288,0.035637939,0.508775878,55.9,91.1,9.8,50.4,22.2,23.5,0.991674167,0.88040054,0.512404365,0.501096985,0.111273627
5111,0.286,19.66609383,43.08249283,26.17849159,11.07291889,0.0304,0.0009,0.0005,0.0457,0,0.8681,82.69277954,3.4,40536,20.38294824,2.4,2.41,2.38,23.1,32.9,30,0.0640693,0.063483428,0.106545028,0.05314697,0.018413124,0.76175929,0.178105122,40.1,0.487278206,0.512721794,41.8,156.0896885,431.0344004,74.7,656.4972838,579.0689075,0.6,11.3,4.4,5.8,3.2,4.8,2,2,22.4,35.574,-90.663,23896,2.5,2.42,37.1,0.012638098,0.010336458,0.051514898,0.056871443,0.05293773,0.026740877,0.007783729,0.108386341,0.05293773,0.034524607,0.023434884,5.509543088,0.460960093,0.147484095,0.020882156,0.078506863,0.130733177,0.05147305,0.082607968,0.029168062,0.550385002,60.6,90.2,10,42.7,20.1,21.4,0.985939069,0.874414128,0.451749247,0.525778373,0.111524941
12063,0.282,19.51330757,38.43962097,29.46372604,12.58334732,0.0486,0.0065,0.0029,0.2651,0.0016,0.6532,68.48711395,3.7,40543,31.2545148,2.39,2.4,2.38,19.4,26.9,25.6,0.049848785,0.048034206,0.108937324,0.062947127,0.020711232,0.813536344,0.192595683,41.7,0.548920638,0.451079362,36.8,201.1275084,406.9174053,72.1,675.5503487,606.7553168,0.9,11.3,6.1,4.6,3.9,8.2,2,7.9,14.1,30.7954,-85.2155,47945,2.36,2.32,30.2,0.015955783,0.006695172,0.039607884,0.041631036,0.053644801,0.032724997,0.007446032,0.08123892,0.053644801,0.040171029,0.007696319,5.535506779,0.449322143,0.142995481,0.010970904,0.053749087,0.10866618,0.050307644,0.073083742,0.03504015,0.470122015,51.6,77.3,11.5,42.4,21.3,19.4,0.846615914,0.75094379,0.525664824,0.359870685,0.095672124
5069,0.257,13.85596085,38.88793945,29.26402855,17.99206924,0.021,0.0028,0.0095,0.5649,0.0013,0.3888,82.73153687,5.4,40555,19.46233744,2.54,2.43,2.76,24.4,33.1,29.4,0.060203227,0.061098121,0.100646633,0.044441558,0.02270431,0.779278889,0.1677925,38.7,0.494818279,0.505181721,33.5,156.3170868,377.5874033,60.9,727.1053839,526.4236474,0.7,6.8,7.1,4,3.9,7.1,1.3,5.6,22.6,34.2688,-91.9315,69282,2.36,2.35,37.9,0.01656996,0.014693571,0.047313877,0.045307583,0.058514477,0.058904189,0.006408591,0.09262146,0.058514477,0.06531278,0.016252418,5.31765873,0.561309524,0.504166667,0.010305707,0.088810947,0.112684391,0.059265033,0.063248751,0.032288329,0.500360844,44.9,56.7,14.5,41.8,21.6,22.2,0.931439624,0.868234173,0.561762074,0.440864871,0.06320545
28043,0.319,19.17798615,27.84623909,31.64822769,21.32754517,0.006,0.007,0.0011,0.4334,0,0.5467,88.3143158,5.1,40561,8.552331345,2.51,2.54,2.42,20.3,28.3,27.5,0.063448407,0.068427542,0.101858877,0.048748103,0.023615326,0.762044765,0.174222307,39.2,0.476432094,0.523567906,38.4,84.14318389,222.6709641,67.2,352.9036677,291.1053466,0.3,11.7,8.3,1.6,3.3,9.7,2.9,3.2,15.5,33.7699,-89.8019,21088,2.41,2.58,36,0.020343323,0.014842564,0.064112291,0.047847117,0.059085736,0.028878983,0.011902504,0.111959408,0.059085736,0.040781487,0.012187026,9.003218884,0.577253219,0.110515021,0.003698786,0.105747344,0.101100152,0.057615706,0.097780728,0.021054628,0.556193096,44.5,60.4,11.9,40.4,21,21.1,0.983497724,0.868029211,0.546092564,0.443095599,0.115468513
1027,0.269,23.31113243,37.81583786,28.31166077,10.5613699,0.0314,0,0.0016,0.1551,0,0.8036,78.34888458,3,40562,17.49091774,2.82,2.82,2.82,16.6,26,22.3,0.050985979,0.050761041,0.115393267,0.065456999,0.021444103,0.79170728,0.202294369,43.3,0.482717253,0.517282747,34.2,123.0336788,267.8826714,70.4,495.066881,427.3924933,0.1,10.3,5,4.7,2.2,6.8,3.1,1.4,34.9,33.269,-85.8606,13337,2.58,2.32,24.5,0.007198021,0.013421309,0.04483767,0.053760216,0.062157907,0.025492989,0.002924196,0.098597886,0.062157907,0.028417185,0.004123866,7.972392638,0.880368098,0.122699387,0.01814501,0.049861288,0.125740421,0.059158731,0.071680288,0.039289195,0.542475819,61.2,64.3,16.2,33.5,19.3,17.9,0.981555072,0.880032991,0.60050986,0.438179501,0.101522081
13161,0.032,20.74987221,38.66461182,30.29275894,10.29275799,0.1212,0,0.0023,0.1641,0,0.7085,65.54156494,4.7,40603,12.37219882,2.32,2.26,2.51,21.2,32.4,33,0.06830274,0.072426177,0.095504123,0.045224794,0.010508114,0.733306731,0.151237031,36.6,0.488627294,0.511372706,38.7,55.06337364,158.4069517,61.3,248.9822112,184.3996001,1.9,18.4,7.1,5.9,0.4,6.4,2.8,4.2,25.7,31.8056,-82.6368,15036,2.89,2.71,34.9,0.016892791,0.007515297,0.068169726,0.062982176,0.07934291,0.027600426,0.00405693,0.131151902,0.07934291,0.031657356,0.023942538,5.859045505,0.642619312,0.099889012,0.000399042,0.116586858,0.102753392,0.05952381,0.088986433,0.03245544,0.425645118,62.2,100,17.7,39.5,22.6,22,0.99368183,0.811053472,0.463886672,0.451516361,0.182628359
